output,frozen_families,needed_families,universe_n,valid_rows,missing_rows,single_family_valid_rows,effective_family_sum,raw_any_parent_rows,raw_available_but_output_missing,output_n_below_100,family_count_histogram,max_family_weight,mean_l1_weight_drift,constant_output,infinite_n,datetime,semantic_id
erc_cf2e9939172cbe6e,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,current_time_series_rank__window_20
erc_023793c16a68c052,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,current_time_series_rank__window_30
erc_b82f26d6b655fef4,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,current_time_series_rank__window_60
erc_34b9a4407e53a5bc,1,1,2000,1373,627,1373,1373,1373,0,False,"{""0"": 627, ""1"": 1373}",1.0,0.0,False,0,2022-07-06,dividend_yield_vendor_ttm__vendor_TTM_asof_daily_basic
erc_0451fc1cf4a1975f,1,1,2000,1983,17,1983,1983,1983,0,False,"{""0"": 17, ""1"": 1983}",1.0,0.0,False,0,2022-07-06,"donchian_position__{""offset"": 0, ""window"": 20}"
erc_b7cf4414b07717e6,1,1,2000,1983,17,1983,1983,1983,0,False,"{""0"": 17, ""1"": 1983}",1.0,0.0,False,0,2022-07-06,"donchian_width__{""offset"": 0, ""window"": 20}"
erc_83b4f877804c5138,1,1,2000,1886,114,1886,1886,1886,0,False,"{""0"": 114, ""1"": 1886}",1.0,0.0,False,0,2022-07-06,downside_return_volatility__window_60_min_observations_15
erc_b494570b9f6c640d,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,earnings_latest_statement__latest_available_consolidated_statement_period_not_TTM_rebuilt
erc_51590f98fed38ca2,1,1,2000,1717,283,1717,1717,1717,0,False,"{""0"": 283, ""1"": 1717}",1.0,0.0,False,0,2022-07-06,earnings_vendor_ttm__vendor_TTM_asof_daily_basic
erc_41781f0f49b6690f,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,extrema_position_difference__window_20
erc_69a9de53d02b544f,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,extrema_position_difference__window_30
erc_2ed30c042ef65f0a,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,extrema_position_difference__window_60
erc_c74981a558c90dd1,1,1,2000,1995,5,1995,1995,1995,0,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,high_relative_to_current_close__d1_5
erc_cfa35104ce583e7d,1,1,2000,1995,5,1995,1995,1998,3,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,high_relative_to_current_close__d22_63
erc_f6369a88c1589e3f,1,1,2000,1994,6,1994,1994,1996,2,False,"{""0"": 6, ""1"": 1994}",1.0,0.0,False,0,2022-07-06,high_relative_to_current_close__d6_21
erc_816a4a8c2194f406,1,1,2000,1774,226,1774,1774,1774,0,False,"{""0"": 226, ""1"": 1774}",1.0,0.0,False,0,2022-07-06,idiosyncratic_volatility__beta_window_60_min40_then_residual_std_window_60_min40
erc_f49640007a32dc45,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,intraday_range_open_normalized__same_day
erc_2e1e5bd8ecff9dd8,1,1,2000,1926,74,1926,1926,1926,0,False,"{""0"": 74, ""1"": 1926}",1.0,0.0,False,0,2022-07-06,intraday_return_mean__window_20_min_observations_10
erc_b9ff5bca8ee18bdb,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2022-07-06,"keltner_width__{""multiplier"": 2, ""original_version"": true, ""window"": 10, ""window_atr"": 10}"
erc_6140a537d206c638,1,1,2000,1954,46,1954,1954,1954,0,False,"{""0"": 46, ""1"": 1954}",1.0,0.0,False,0,2022-07-06,"kst__{""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}"
erc_11517d81c4a1cf82,1,1,2000,1954,46,1954,1954,1954,0,False,"{""0"": 46, ""1"": 1954}",1.0,0.0,False,0,2022-07-06,"kst_difference__{""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}"
erc_c403d40d7acc7d5f,1,1,2000,1956,44,1956,1956,1956,0,False,"{""0"": 44, ""1"": 1956}",1.0,0.0,False,0,2022-07-06,"kst_signal__{""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}"
erc_92f48216ed9e9323,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,low_relative_to_current_close__d0
erc_68b1ddfe076f4115,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,low_relative_to_current_close__d1_5
erc_50446426a2469979,1,1,2000,1995,5,1995,1995,1998,3,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,low_relative_to_current_close__d22_63
erc_716af060ecb85801,1,1,2000,1994,6,1994,1994,1996,2,False,"{""0"": 6, ""1"": 1994}",1.0,0.0,False,0,2022-07-06,low_relative_to_current_close__d6_21
erc_485005ec7e9db28f,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,lower_quantile_relative_to_current__window_10
erc_a4bd307d9681d1d0,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,lower_quantile_relative_to_current__window_20
erc_fcdcc3255938b010,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,lower_quantile_relative_to_current__window_30
erc_00788fafdcd6a5d7,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,lower_quantile_relative_to_current__window_5
erc_be40843e5fb9d5fd,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,lower_quantile_relative_to_current__window_60
erc_702556b9583c13f0,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,lower_shadow__same_day
erc_631efedd679b71e1,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"mass_index__{""window_fast"": 9, ""window_slow"": 25}"
erc_c30ec30ae026518f,1,1,2000,1925,75,1925,1925,1925,0,False,"{""0"": 75, ""1"": 1925}",1.0,0.0,False,0,2022-07-06,maximum_daily_return__window_21_min_observations_11
erc_6fdaebce7fbeb966,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,maximum_position__window_20
erc_0a1aac410f6966dc,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,maximum_position__window_30
erc_ffe2253a1023c6b2,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,maximum_position__window_60
erc_350a39fe9841cb3f,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,maximum_relative_to_current__window_5
erc_6be82424a71f9bc7,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,mean_price_relative_to_current__window_10
erc_6c25ed64ad6c567b,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,mean_price_relative_to_current__window_20
erc_ac2a69aef3f2ad78,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,mean_price_relative_to_current__window_30
erc_687f9778a5f68686,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,mean_price_relative_to_current__window_5
erc_040fdbdf6f80eb9b,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,mean_price_relative_to_current__window_60
erc_215a508805fe1c20,1,1,2000,1988,12,1988,1988,1988,0,False,"{""0"": 12, ""1"": 1988}",1.0,0.0,False,0,2022-07-06,"mfi__{""window"": 14}"
erc_735659eb2774afc7,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,minimum_position__window_20
erc_3560d64fb68e4d18,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,minimum_position__window_30
erc_1881209c97b92e2e,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,minimum_position__window_60
erc_1fe2bf6a7f56d591,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,minimum_relative_to_current__window_10
erc_9cc7f344785be999,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,minimum_relative_to_current__window_20
erc_ed30570272d1c57c,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,minimum_relative_to_current__window_30
erc_7ffe8e0e5f3cb5af,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,minimum_relative_to_current__window_5
erc_89fe4369113645bf,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,minimum_relative_to_current__window_60
erc_52b20f87e810021b,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,normalized_price_slope__window_10
erc_eb51e5bf1ab2107c,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,normalized_price_slope__window_20
erc_f67f5315575f570b,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,normalized_price_slope__window_30
erc_11b179c281e84335,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,normalized_price_slope__window_5
erc_3cbadf7497f354e3,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,normalized_price_slope__window_60
erc_abe10265409823ee,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,normalized_regression_residual__window_60
erc_ec991f61e2fa8754,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,open_relative_to_current_close__d1_5
erc_e1375e9cc265601a,1,1,2000,1995,5,1995,1995,1998,3,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,open_relative_to_current_close__d22_63
erc_de16999187d03a2f,1,1,2000,1994,6,1994,1994,1996,2,False,"{""0"": 6, ""1"": 1994}",1.0,0.0,False,0,2022-07-06,open_relative_to_current_close__d6_21
erc_d50fb0899624f1da,1,1,2000,1920,80,1920,1920,1920,0,False,"{""0"": 80, ""1"": 1920}",1.0,0.0,False,0,2022-07-06,past_return__lag_21
erc_6666016380bb418a,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2022-07-06,past_return__window_10
erc_91ed70ebe8ab7f7b,1,1,2000,1991,9,1991,1991,1991,0,False,"{""0"": 9, ""1"": 1991}",1.0,0.0,False,0,2022-07-06,past_return__window_20
erc_ce402b81a19b777d,1,1,2000,1995,5,1995,1995,1995,0,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,past_return__window_5
erc_26bec51c7e111771,1,1,2000,1995,5,1995,1995,1995,0,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,past_return__window_60
erc_2831b0e43d38e4b5,1,1,2000,1993,7,1993,1993,1993,0,False,"{""0"": 7, ""1"": 1993}",1.0,0.0,False,0,2022-07-06,"past_return__{""window"": 12}"
erc_da1565e6303757b2,1,1,2000,1991,9,1991,1991,1991,0,False,"{""0"": 9, ""1"": 1991}",1.0,0.0,False,0,2022-07-06,past_return_excluding_recent__lags_5_to_20
erc_228b22f6ffe04c86,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,positive_price_variation__window_10
erc_c36f4e900bbed946,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,positive_price_variation__window_20
erc_db3d561078c82ac3,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,positive_price_variation__window_30
erc_8ef02558087d3f63,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,positive_price_variation__window_60
erc_1c97f35e1c57a7ce,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,positive_volume_variation__window_20
erc_9dab8b78f9bba2f8,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,positive_volume_variation__window_30
erc_76d829963fb2f9ee,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,positive_volume_variation__window_60
erc_c1373d3c21cdcf3f,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"ppo__{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}"
erc_408a3040f42d3aa2,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"ppo_hist__{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}"
erc_eee9c6c4390e2340,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"ppo_signal__{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}"
erc_618fc830545cb661,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,price_dispersion__window_10
erc_194a629a3014a2c0,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,price_dispersion__window_5
erc_38d851d16107ea47,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,price_log_volume_correlation__window_10
erc_9c6a81e5b35cf7c0,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,price_log_volume_correlation__window_20
erc_037ede19dfe67dad,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,price_log_volume_correlation__window_30
erc_64f656a225c40c87,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,price_log_volume_correlation__window_5
erc_310a9f67e8f80039,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,price_log_volume_correlation__window_60
erc_0c3d95428646e6a5,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"pvo__{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}"
erc_00117565632c65c3,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"pvo_signal__{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}"
erc_d05fc30b232b94ef,2,2,2000,1912,88,0,3824,1997,85,False,"{""0"": 3, ""1"": 85, ""2"": 1912}",0.5,0.0,False,0,2022-07-06,range_intensity__window_20_distinct_estimators_and_min_observations
erc_d6eb10b4c727a2b1,1,1,2000,1983,17,1983,1983,1983,0,False,"{""0"": 17, ""1"": 1983}",1.0,0.0,False,0,2022-07-06,return_amount_level_correlation__window_20
erc_77a7e5e844591c15,1,1,2000,1884,116,1884,1884,1884,0,False,"{""0"": 116, ""1"": 1884}",1.0,0.0,False,0,2022-07-06,return_skewness__window_60_min_observations_30
erc_a62122354513b466,1,1,2000,1983,17,1983,1983,1983,0,False,"{""0"": 17, ""1"": 1983}",1.0,0.0,False,0,2022-07-06,return_volatility__window_20
erc_ef4f73c61c389b84,1,1,2000,1884,116,1884,1884,1884,0,False,"{""0"": 116, ""1"": 1884}",1.0,0.0,False,0,2022-07-06,return_volatility__window_60_min_observations_30
erc_8bcb0bbe96063a8a,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,return_volume_growth_correlation__window_10
erc_4086289249c98f60,1,1,2000,1999,1,1999,1999,1999,0,False,"{""0"": 1, ""1"": 1999}",1.0,0.0,False,0,2022-07-06,return_volume_growth_correlation__window_20
erc_9b5603b83cfb0ed1,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,return_volume_growth_correlation__window_30
erc_401d8dfcc7503986,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,return_volume_growth_correlation__window_5
erc_e0039336c9cf90d7,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,return_volume_growth_correlation__window_60
erc_c7bade0851d0b522,1,1,2000,1983,17,1983,1983,1983,0,False,"{""0"": 17, ""1"": 1983}",1.0,0.0,False,0,2022-07-06,return_volume_level_correlation__window_20
erc_0a67371497d65238,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"rsi__{""window"": 14}"
erc_c95d8c672d045221,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,sales_latest_statement__latest_available_consolidated_statement_period_not_TTM_rebuilt
erc_87e21dc6ff50ac34,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2022-07-06,sales_vendor_ttm__vendor_TTM_asof_daily_basic
erc_1712925a3a57565a,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,size__asof_daily_basic
erc_14febb1e2e22e3c8,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"stc__{""cycle"": 10, ""smooth1"": 3, ""smooth2"": 3, ""window_fast"": 23, ""window_slow"": 50}"
erc_db11c9d7582061dd,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"trix__{""window"": 15}"
erc_d692a9c76eac7a47,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2022-07-06,"tsi__{""window_fast"": 13, ""window_slow"": 25}"
erc_fc6da2cc3f2667a7,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,turnover_current__asof_daily_basic
erc_83e327406890e267,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,turnover_mean__window_20_min_observations_10
erc_5ba005b55a84c807,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,turnover_variability__window_20_min_observations_10
erc_a1539a6f4eff277a,1,1,2000,1976,24,1976,1976,1976,0,False,"{""0"": 24, ""1"": 1976}",1.0,0.0,False,0,2022-07-06,"ultimate_oscillator__{""weight1"": 4.0, ""weight2"": 2.0, ""weight3"": 1.0, ""window1"": 7, ""window2"": 14, ""window3"": 28}"
erc_cd54b6130e29641c,2,2,2000,2000,0,0,4000,2000,0,False,"{""2"": 2000}",0.5,0.0,False,0,2022-07-06,up_day_balance__window_30
erc_9659483fe3c58fb1,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,upper_quantile_relative_to_current__window_20
erc_cf0717ce8957d715,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,upper_quantile_relative_to_current__window_30
erc_13382d0b01bbe5a4,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,upper_quantile_relative_to_current__window_60
erc_4363a4c5b701b635,1,1,2000,1998,2,1998,1998,1998,0,False,"{""0"": 2, ""1"": 1998}",1.0,0.0,False,0,2022-07-06,upper_shadow__same_day
erc_1c328f10dce0a438,1,1,2000,1988,12,1988,1988,1988,0,False,"{""0"": 12, ""1"": 1988}",1.0,0.0,False,0,2022-07-06,"vortex_balance__{""window"": 14}"
erc_52fd4730aae4b5ee,1,1,2000,1988,12,1988,1988,1988,0,False,"{""0"": 12, ""1"": 1988}",1.0,0.0,False,0,2022-07-06,"vortex_negative__{""window"": 14}"
erc_bf67b9249fd590f8,1,1,2000,1988,12,1988,1988,1988,0,False,"{""0"": 12, ""1"": 1988}",1.0,0.0,False,0,2022-07-06,"vortex_positive__{""window"": 14}"
erc_37e550609cd38c9c,1,1,2000,1997,3,1997,1997,1998,1,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2022-07-06,vwap_relative_to_current_close__d1_5
erc_e9a677039313f33b,1,1,2000,1995,5,1995,1995,1998,3,False,"{""0"": 5, ""1"": 1995}",1.0,0.0,False,0,2022-07-06,vwap_relative_to_current_close__d22_63
erc_358a00bb3fef169f,1,1,2000,1994,6,1994,1994,1996,2,False,"{""0"": 6, ""1"": 1994}",1.0,0.0,False,0,2022-07-06,vwap_relative_to_current_close__d6_21
erc_939c61f2596b9b3e,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2023-12-29,amihud_cost__window_20_min_observations_10
erc_93e92c042f6e574b,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2023-12-29,amount_absolute_variability__window_20
erc_deecfaa28672d890,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2023-12-29,amount_level__window_20
erc_819e0e0b8186a56f,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2023-12-29,amount_relative_variability__window_20
erc_88b156b24b0926ee,1,1,2000,1991,9,1991,1991,1991,0,False,"{""0"": 9, ""1"": 1991}",1.0,0.0,False,0,2023-12-29,"aroon_balance__{""window"": 25}"
erc_184a9d5068007d83,1,1,2000,1991,9,1991,1991,1991,0,False,"{""0"": 9, ""1"": 1991}",1.0,0.0,False,0,2023-12-29,"aroon_down__{""window"": 25}"
erc_7522921f6a7603d8,1,1,2000,1991,9,1991,1991,1991,0,False,"{""0"": 9, ""1"": 1991}",1.0,0.0,False,0,2023-12-29,"aroon_up__{""window"": 25}"
erc_bf43c415efc83d87,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2023-12-29,"bollinger_position__{""window"": 20, ""window_dev"": 2}"
erc_4198011de131cb6c,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,book_value_latest_statement__latest_available_consolidated_statement_period_not_TTM_rebuilt
erc_ec2f12ea4d8480c4,1,1,2000,1990,10,1990,1990,1990,0,False,"{""0"": 10, ""1"": 1990}",1.0,0.0,False,0,2023-12-29,book_value_vendor_daily__asof_daily_basic
erc_6e5b9f3457c7130a,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2023-12-29,"cci__{""constant"": 0.015, ""window"": 20}"
erc_4f1bcd69bd3f408a,1,1,2000,1992,8,1992,1992,1992,0,False,"{""0"": 8, ""1"": 1992}",1.0,0.0,False,0,2023-12-29,"chaikin_flow__{""window"": 20}"
erc_190c45a632cbee4f,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,close_range_position__window_20
erc_2e8b6cb0f9d7b86b,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,close_range_position__window_30
erc_97070189f5d80692,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,close_range_position__window_60
erc_8706c2f0bfd43b03,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,close_relative_to_current_close__d1_5
erc_5c22c3b16e983dbe,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,close_relative_to_current_close__d22_63
erc_3ce66b8c7c80ae6d,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,close_relative_to_current_close__d6_21
erc_32e317ff322f6e15,1,1,2000,2000,0,2000,2000,2000,0,False,"{""1"": 2000}",1.0,0.0,False,0,2023-12-29,close_vwap_deviation__window_20_min_observations_10
erc_3a3186e77dff7370,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,current_time_series_rank__window_10
erc_cf2e9939172cbe6e,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,current_time_series_rank__window_20
erc_023793c16a68c052,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,current_time_series_rank__window_30
erc_b82f26d6b655fef4,1,1,2000,1997,3,1997,1997,1997,0,False,"{""0"": 3, ""1"": 1997}",1.0,0.0,False,0,2023-12-29,current_time_series_rank__window_60
erc_34b9a4407e53a5bc,1,1,2000,1435,565,1435,1435,1435,0,False,"{""0"": 565, ""1"": 1435}",1.0,0.0,False,0,2023-12-29,dividend_yield_vendor_ttm__vendor_TTM_asof_daily_basic
